label_avg_price_per_room,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,no_total_people,no_total_nights,season_group
3,2,0,2,3,Meal Plan 1,0,Room_Type 4,27,2018,6,19,Online,0,0,0,0,2,5,Summer
1,2,0,2,4,Meal Plan 1,0,Room_Type 1,104,2018,4,2,Online,0,0,0,2,2,6,Spring
2,2,0,2,1,Meal Plan 1,0,Room_Type 1,18,2018,4,10,Online,0,0,0,0,2,3,Spring
2,2,0,0,4,Meal Plan 1,0,Room_Type 4,31,2018,2,3,Online,0,0,0,0,2,4,Winter
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,41,2017,10,16,Online,0,0,0,2,2,3,Autumn
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,86,2018,7,1,Offline,0,0,0,0,2,3,Summer
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,45,2018,3,21,Offline,0,0,0,0,2,3,Spring
2,2,0,2,3,Meal Plan 1,0,Room_Type 1,12,2018,1,7,Online,0,0,0,0,2,5,Winter
1,2,0,1,2,Meal Plan 1,0,Room_Type 4,60,2018,3,18,Online,0,0,0,1,2,3,Spring
3,2,2,2,4,Meal Plan 1,0,Room_Type 6,63,2018,4,10,Online,0,0,0,1,4,6,Spring
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,0,2,3,Autumn
1,2,0,2,1,Meal Plan 1,0,Room_Type 4,19,2018,2,7,Online,0,0,0,2,2,3,Winter
1,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,19,Corporate,0,0,0,0,1,1,Winter
1,2,0,2,5,Meal Plan 1,0,Room_Type 1,60,2018,3,6,Online,0,0,0,0,2,7,Spring
2,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,2017,8,10,Online,0,0,0,0,2,1,Summer
1,2,0,0,4,Meal Plan 1,0,Room_Type 1,23,2018,3,2,Offline,0,0,0,0,2,4,Spring
3,2,2,0,3,Meal Plan 1,0,Room_Type 7,33,2018,3,22,Online,0,0,0,1,4,3,Spring
3,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,9,20,Online,0,0,0,3,1,1,Autumn
1,1,0,0,3,Meal Plan 1,0,Room_Type 1,1,2018,1,5,Corporate,1,0,1,0,1,3,Winter
1,1,0,0,4,Meal Plan 1,0,Room_Type 1,104,2018,6,7,Online,0,0,0,2,1,4,Summer
1,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,2018,10,9,Offline,0,0,0,0,2,5,Autumn
2,2,0,2,2,Meal Plan 1,0,Room_Type 1,82,2018,10,30,Online,0,0,0,2,2,4,Autumn
2,2,0,2,1,Meal Plan 1,0,Room_Type 1,143,2018,7,2,Offline,0,0,0,1,2,3,Summer
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,9,30,Offline,0,0,0,0,2,3,Autumn
3,2,0,0,4,Meal Plan 2,0,Room_Type 4,78,2018,4,12,Online,0,0,0,1,2,4,Spring
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,80,2018,3,3,Online,0,0,0,1,2,3,Spring
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,0,2,3,Autumn
1,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2018,4,11,Online,0,0,0,1,2,4,Spring
2,1,0,2,1,Meal Plan 1,0,Room_Type 1,32,2018,4,17,Online,0,0,0,0,1,3,Spring
2,2,0,3,6,Meal Plan 1,0,Room_Type 1,78,2017,10,31,Online,0,0,0,1,2,9,Autumn
3,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,1,2,2,Autumn
1,2,0,1,3,Meal Plan 1,0,Room_Type 1,196,2018,5,12,Offline,0,0,0,1,2,4,Spring
3,2,0,2,5,Meal Plan 1,0,Room_Type 4,108,2018,7,16,Online,0,0,0,0,2,7,Summer
2,2,0,0,2,Not Selected,0,Room_Type 1,41,2018,4,1,Online,0,0,0,0,2,2,Spring
3,3,0,1,3,Meal Plan 1,0,Room_Type 4,42,2018,8,29,Online,0,0,0,0,3,4,Summer
1,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,16,Corporate,1,1,4,1,1,1,Spring
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,12,8,Offline,0,0,0,0,2,3,Winter
2,2,0,2,1,Meal Plan 1,0,Room_Type 1,22,2017,11,21,Online,0,0,0,1,2,3,Autumn
1,1,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,1,13,Online,1,11,4,0,1,2,Winter
3,2,0,0,3,Meal Plan 1,0,Room_Type 1,128,2018,10,11,Online,0,0,0,1,2,3,Autumn
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,65,2017,10,22,Online,0,0,0,2,2,3,Autumn
1,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,0,2,1,Spring
1,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,3,14,Corporate,0,0,0,0,1,3,Spring
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,0,2,3,Autumn
2,2,0,2,1,Meal Plan 1,0,Room_Type 1,68,2018,10,30,Online,0,0,0,1,2,3,Autumn
1,2,0,0,4,Not Selected,0,Room_Type 1,25,2018,7,12,Offline,0,0,0,0,2,4,Summer
3,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,12,30,Online,0,0,0,0,2,1,Winter
3,1,0,0,1,Meal Plan 1,0,Room_Type 1,216,2018,11,22,Corporate,0,0,0,0,1,1,Autumn
1,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,1,2,2,Spring
2,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,0,2,6,Autumn
2,2,0,2,2,Not Selected,0,Room_Type 1,10,2018,11,4,Online,0,0,0,1,2,4,Autumn
1,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,1,27,Online,0,0,0,0,1,2,Winter
3,2,0,1,2,Meal Plan 1,0,Room_Type 1,143,2018,6,3,Online,0,0,0,1,2,3,Summer
2,2,1,0,1,Not Selected,0,Room_Type 1,30,2018,11,18,Online,0,0,0,1,3,1,Autumn
2,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,0,2,1,Spring
1,2,0,1,3,Meal Plan 1,0,Room_Type 1,65,2018,6,9,Offline,0,0,0,0,2,4,Summer
3,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,Offline,0,0,0,0,2,2,Autumn
1,1,0,0,1,Not Selected,0,Room_Type 1,138,2018,11,12,Online,0,0,0,1,1,1,Autumn
3,2,2,0,2,Meal Plan 1,0,Room_Type 6,12,2018,2,3,Online,0,0,0,0,4,2,Winter
2,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,0,2,6,Autumn
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,2018,9,9,Offline,0,0,0,0,2,3,Autumn
2,1,0,0,1,Meal Plan 1,0,Room_Type 1,87,2017,9,11,Corporate,0,0,0,0,1,1,Autumn
3,2,2,2,1,Meal Plan 2,0,Room_Type 6,44,2018,9,3,Online,0,0,0,0,4,3,Autumn
3,3,0,0,1,Meal Plan 1,0,Room_Type 4,35,2018,6,21,Online,0,0,0,0,3,1,Summer
2,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,0,2,2,Spring
2,2,0,1,4,Meal Plan 1,0,Room_Type 1,143,2018,8,31,Online,0,0,0,1,2,5,Summer
3,3,0,3,5,Meal Plan 2,0,Room_Type 1,185,2018,10,2,Offline,0,0,0,0,3,8,Autumn
3,2,1,1,3,Meal Plan 1,0,Room_Type 1,87,2018,10,10,Online,0,0,0,1,3,4,Autumn
3,2,0,2,3,Meal Plan 1,0,Room_Type 4,105,2018,7,31,Online,0,0,0,0,2,5,Summer
3,3,0,2,3,Meal Plan 1,0,Room_Type 4,55,2018,5,12,Online,0,0,0,2,3,5,Spring
1,2,0,2,4,Meal Plan 1,0,Room_Type 1,94,2017,8,1,Online,0,0,0,0,2,6,Summer
3,1,0,1,3,Meal Plan 1,0,Room_Type 4,65,2018,5,9,Online,0,0,0,0,1,4,Spring
2,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Offline,0,0,0,0,2,6,Spring
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,68,2018,7,27,Online,0,0,0,1,2,3,Summer
1,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,1,19,Online,0,0,0,0,1,2,Winter
1,2,0,2,2,Not Selected,0,Room_Type 1,153,2018,10,16,Offline,0,0,0,1,2,4,Autumn
3,2,0,2,3,Meal Plan 1,0,Room_Type 4,81,2018,10,8,Online,0,0,0,0,2,5,Autumn
2,2,0,6,13,Not Selected,0,Room_Type 1,130,2018,8,20,Online,0,0,0,0,2,19,Summer
3,2,0,2,0,Meal Plan 1,0,Room_Type 1,45,2018,8,7,Online,0,0,0,1,2,2,Summer
3,2,0,0,2,Meal Plan 1,0,Room_Type 1,18,2018,6,8,Online,0,0,0,0,2,2,Summer
2,1,0,0,3,Meal Plan 1,0,Room_Type 1,5,2018,6,14,Corporate,1,0,1,0,1,3,Summer
3,1,0,0,2,Meal Plan 1,0,Room_Type 4,123,2018,5,6,Online,0,0,0,1,1,2,Spring
1,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,2017,12,4,Offline,0,0,0,0,2,4,Winter
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,2018,3,11,Online,0,0,0,0,2,3,Spring
3,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,6,4,Online,0,0,0,3,2,1,Summer
2,1,0,1,1,Meal Plan 1,0,Room_Type 1,43,2018,4,2,Online,0,0,0,0,1,2,Spring
1,2,0,1,0,Not Selected,0,Room_Type 1,20,2018,9,11,Online,0,0,0,0,2,1,Autumn
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,120,2017,12,29,Online,0,0,0,2,2,3,Winter
3,3,0,0,3,Meal Plan 1,0,Room_Type 4,43,2018,6,30,Online,0,0,0,0,3,3,Summer
2,2,0,0,1,Meal Plan 1,1,Room_Type 1,1,2018,1,6,Online,0,0,0,0,2,1,Winter
3,1,0,1,5,Meal Plan 1,0,Room_Type 1,16,2018,11,7,Online,0,0,0,0,1,6,Autumn
2,2,1,0,3,Meal Plan 1,0,Room_Type 1,94,2018,12,6,Online,0,0,0,0,3,3,Winter
1,2,0,2,2,Not Selected,0,Room_Type 1,67,2018,3,13,Online,0,0,0,1,2,4,Spring
1,2,0,2,3,Meal Plan 1,0,Room_Type 1,212,2018,5,20,Offline,0,0,0,0,2,5,Spring
3,2,0,2,1,Meal Plan 2,0,Room_Type 1,220,2018,9,17,Offline,0,0,0,1,2,3,Autumn
1,1,0,1,5,Meal Plan 1,0,Room_Type 1,81,2018,9,5,Offline,0,0,0,0,1,6,Autumn
1,2,0,1,3,Meal Plan 1,0,Room_Type 1,75,2018,3,17,Offline,0,0,0,0,2,4,Spring
1,2,0,2,3,Meal Plan 1,0,Room_Type 1,177,2018,10,30,Offline,0,0,0,1,2,5,Autumn
1,2,0,1,5,Meal Plan 1,0,Room_Type 1,180,2018,5,23,Offline,0,0,0,0,2,6,Spring
2,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,0,1,3,Autumn
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,308,2018,11,23,Online,0,0,0,1,2,3,Autumn
3,2,0,0,3,Meal Plan 1,0,Room_Type 1,52,2018,7,27,Online,0,0,0,0,2,3,Summer
3,2,0,0,3,Meal Plan 1,0,Room_Type 1,129,2018,6,2,Online,0,0,0,0,2,3,Summer
2,2,0,1,1,Not Selected,0,Room_Type 1,4,2018,8,1,Online,0,0,0,0,2,2,Summer
1,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,0,1,3,Autumn
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,0,2,3,Autumn
3,2,1,0,2,Meal Plan 1,0,Room_Type 1,22,2018,9,15,Online,0,0,0,1,3,2,Autumn
2,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,0,2,3,Autumn
3,3,0,0,3,Meal Plan 1,0,Room_Type 4,40,2018,7,26,Online,0,0,0,0,3,3,Summer
2,2,0,1,2,Not Selected,0,Room_Type 1,107,2018,10,21,Online,0,0,0,1,2,3,Autumn
1,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,5,10,Online,0,0,0,0,2,1,Spring
1,2,0,2,2,Not Selected,0,Room_Type 1,38,2018,2,6,Online,0,0,0,2,2,4,Winter
1,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,12,19,Corporate,1,0,5,1,1,1,Winter
2,2,0,1,3,Meal Plan 1,0,Room_Type 1,85,2018,11,24,Online,0,0,0,0,2,4,Autumn
3,2,0,0,1,Not Selected,0,Room_Type 1,0,2017,12,31,Online,0,0,0,0,2,1,Winter
2,2,0,0,1,Not Selected,1,Room_Type 1,12,2018,2,17,Online,0,0,0,0,2,1,Winter
3,2,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,4,16,Online,0,0,0,0,2,2,Spring
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,132,2018,7,1,Offline,0,0,0,0,2,3,Summer
1,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,6,12,Offline,0,0,0,0,1,1,Summer
3,2,0,1,1,Meal Plan 1,0,Room_Type 1,232,2018,7,2,Online,0,0,0,1,2,2,Summer
1,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,0,1,1,Winter
2,2,0,1,3,Meal Plan 1,0,Room_Type 1,23,2017,11,12,Online,0,0,0,1,2,4,Autumn
3,3,0,1,4,Meal Plan 1,1,Room_Type 6,232,2018,8,22,Online,0,0,0,2,3,5,Summer
3,2,0,2,4,Meal Plan 1,0,Room_Type 1,58,2018,5,12,Online,0,0,0,1,2,6,Spring
1,2,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,25,Corporate,0,0,0,0,2,1,Winter
3,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,1,2,2,Autumn
3,3,0,1,0,Meal Plan 1,0,Room_Type 4,103,2018,10,9,Online,0,0,0,0,3,1,Autumn
2,3,0,2,1,Meal Plan 1,0,Room_Type 1,111,2018,7,24,Offline,0,0,0,0,3,3,Summer
1,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,20,Corporate,0,0,0,0,1,2,Autumn
3,2,0,0,1,Meal Plan 1,0,Room_Type 4,28,2018,6,21,Online,0,0,0,1,2,1,Summer
1,1,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,0,1,3,Summer
3,1,0,2,2,Meal Plan 1,0,Room_Type 1,157,2018,11,6,Online,0,0,0,2,1,4,Autumn
1,2,0,2,3,Meal Plan 1,0,Room_Type 1,78,2018,3,31,Online,0,0,0,0,2,5,Spring
2,1,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,0,1,2,Summer
1,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2018,12,18,Online,0,0,0,0,2,4,Winter
3,2,0,1,3,Meal Plan 1,0,Room_Type 4,29,2018,7,18,Online,0,0,0,1,2,4,Summer
1,2,0,0,2,Meal Plan 1,0,Room_Type 1,92,2018,2,9,Online,0,0,0,1,2,2,Winter
3,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,12,31,Online,0,0,0,1,2,1,Winter
1,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,0,1,3,Autumn
2,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Online,0,0,0,1,2,2,Spring
3,2,2,2,3,Meal Plan 1,1,Room_Type 6,5,2017,8,16,Online,0,0,0,2,4,5,Summer
3,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,10,1,Online,0,0,0,0,2,1,Autumn
3,2,1,0,3,Meal Plan 1,0,Room_Type 4,36,2018,3,24,Online,0,0,0,1,3,3,Spring
1,2,0,0,1,Meal Plan 1,0,Room_Type 2,3,2017,9,12,Complementary,0,0,0,1,2,1,Autumn
2,1,0,0,1,Meal Plan 1,0,Room_Type 1,77,2018,11,23,Online,0,0,0,2,1,1,Autumn
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,31,2018,9,16,Offline,0,0,0,0,2,3,Autumn
3,2,0,2,2,Meal Plan 1,0,Room_Type 1,49,2018,7,17,Online,0,0,0,1,2,4,Summer
1,2,0,1,5,Not Selected,0,Room_Type 1,18,2018,2,22,Online,0,0,0,1,2,6,Winter
2,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,0,2,2,Summer
2,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,12,14,Online,0,0,0,0,1,1,Winter
2,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,6,21,Online,0,0,0,1,2,2,Summer
3,2,0,2,1,Meal Plan 1,0,Room_Type 4,172,2018,5,22,Online,0,0,0,0,2,3,Spring
1,1,0,0,1,Meal Plan 1,0,Room_Type 1,39,2018,12,27,Offline,0,0,0,0,1,1,Winter
3,2,0,0,5,Meal Plan 2,0,Room_Type 1,230,2018,9,6,Offline,0,0,0,0,2,5,Autumn
2,1,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,0,1,2,Summer
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,0,2,3,Autumn
1,1,0,2,0,Meal Plan 1,0,Room_Type 1,11,2018,1,24,Online,0,0,0,1,1,2,Winter
3,2,0,0,2,Meal Plan 2,0,Room_Type 1,286,2018,9,16,Offline,0,0,0,0,2,2,Autumn
1,1,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,2,19,Offline,0,0,0,0,1,1,Winter
2,2,0,2,0,Not Selected,0,Room_Type 1,155,2018,8,28,Online,0,0,0,0,2,2,Summer
3,2,0,0,2,Not Selected,0,Room_Type 1,5,2018,6,22,Online,0,0,0,1,2,2,Summer
1,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,0,2,2,Winter
2,2,0,2,2,Meal Plan 1,0,Room_Type 1,55,2018,6,26,Online,0,0,0,1,2,4,Summer
2,2,0,2,5,Meal Plan 2,0,Room_Type 1,84,2018,5,19,Offline,0,0,0,0,2,7,Spring
1,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,0,2,4,Spring
2,2,0,2,3,Meal Plan 1,1,Room_Type 2,131,2018,6,26,Online,0,0,0,1,2,5,Summer
1,2,0,1,3,Meal Plan 1,0,Room_Type 1,45,2018,11,24,Complementary,0,0,0,0,2,4,Autumn
1,2,0,2,0,Meal Plan 1,0,Room_Type 1,68,2018,12,4,Offline,0,0,0,0,2,2,Winter
1,2,0,1,3,Meal Plan 1,0,Room_Type 1,322,2018,5,19,Offline,0,0,0,0,2,4,Spring
3,2,0,0,3,Meal Plan 1,0,Room_Type 4,120,2018,10,13,Online,0,0,0,2,2,3,Autumn
2,2,0,1,3,Meal Plan 1,0,Room_Type 1,237,2018,10,17,Online,0,0,0,2,2,4,Autumn
1,1,0,2,2,Meal Plan 1,0,Room_Type 1,16,2018,1,31,Offline,0,0,0,0,1,4,Winter
1,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,0,1,4,Winter
3,2,0,1,4,Meal Plan 1,0,Room_Type 1,13,2017,10,12,Online,0,0,0,1,2,5,Autumn
2,2,1,0,1,Meal Plan 1,0,Room_Type 1,13,2018,10,26,Offline,0,0,0,1,3,1,Autumn
3,2,1,0,1,Meal Plan 1,0,Room_Type 1,70,2018,7,7,Online,0,0,0,0,3,1,Summer
1,1,0,2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,0,1,7,Autumn
3,2,0,1,4,Meal Plan 2,0,Room_Type 1,26,2018,4,18,Offline,0,0,0,0,2,5,Spring
3,2,2,0,3,Meal Plan 2,0,Room_Type 6,84,2018,12,8,Online,0,0,0,1,4,3,Winter
2,2,0,1,2,Meal Plan 1,0,Room_Type 4,110,2018,10,28,Online,0,0,0,1,2,3,Autumn
3,2,0,1,1,Meal Plan 1,0,Room_Type 1,3,2017,9,19,Corporate,0,0,0,0,2,2,Autumn
3,2,0,1,3,Meal Plan 1,0,Room_Type 4,83,2018,10,10,Online,0,0,0,0,2,4,Autumn
3,2,0,2,2,Meal Plan 1,0,Room_Type 4,150,2018,7,30,Online,0,0,0,0,2,4,Summer
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,0,2,3,Autumn
3,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,5,20,Offline,0,0,0,0,2,2,Spring
1,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,0,2,2,Winter
3,2,0,1,4,Meal Plan 1,0,Room_Type 1,3,2017,8,17,Corporate,0,0,0,0,2,5,Summer
3,2,0,2,5,Meal Plan 1,0,Room_Type 4,19,2018,12,28,Online,0,0,0,2,2,7,Winter
2,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,0,2,3,Winter
1,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,0,2,1,Spring
2,2,0,2,3,Meal Plan 1,0,Room_Type 1,14,2017,10,24,Offline,0,0,0,0,2,5,Autumn
1,2,2,0,1,Meal Plan 1,0,Room_Type 7,121,2018,8,31,Complementary,0,0,0,4,4,1,Summer
2,2,0,1,5,Meal Plan 1,0,Room_Type 1,26,2017,11,3,Online,0,0,0,0,2,6,Autumn
3,2,0,0,3,Meal Plan 1,0,Room_Type 1,52,2018,12,29,Online,0,0,0,1,2,3,Winter
1,1,0,2,3,Not Selected,0,Room_Type 1,5,2017,11,15,Online,0,0,0,0,1,5,Autumn
1,1,0,1,2,Meal Plan 1,0,Room_Type 1,1,2018,6,17,Offline,0,0,0,0,1,3,Summer
3,3,0,2,3,Meal Plan 1,0,Room_Type 1,148,2018,7,21,Online,0,0,0,2,3,5,Summer
1,2,0,2,3,Meal Plan 1,0,Room_Type 1,38,2018,1,10,Offline,0,0,0,0,2,5,Winter
3,2,0,2,0,Meal Plan 1,1,Room_Type 1,47,2017,12,6,Online,0,0,0,1,2,2,Winter
2,2,0,0,3,Not Selected,0,Room_Type 1,70,2018,4,6,Online,0,0,0,1,2,3,Spring
1,2,0,1,3,Not Selected,0,Room_Type 1,205,2018,8,4,Online,0,0,0,0,2,4,Summer
2,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,0,2,4,Spring
3,3,0,0,2,Meal Plan 1,0,Room_Type 4,94,2018,6,30,Online,0,0,0,0,3,2,Summer
1,2,0,0,3,Not Selected,0,Room_Type 1,308,2018,9,1,Online,0,0,0,0,2,3,Autumn
1,2,0,0,2,Meal Plan 1,0,Room_Type 1,95,2017,11,27,Online,0,0,0,1,2,2,Autumn
1,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,9,27,Offline,1,0,2,2,2,1,Autumn
1,2,0,1,3,Meal Plan 1,0,Room_Type 1,3,2017,8,31,Offline,0,0,0,0,2,4,Summer
3,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2017,8,13,Online,0,0,0,1,2,4,Summer
3,2,0,2,4,Not Selected,0,Room_Type 1,83,2018,11,9,Online,0,0,0,2,2,6,Autumn
1,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,2017,10,10,Offline,0,0,0,0,2,3,Autumn
3,2,2,0,2,Meal Plan 1,0,Room_Type 6,46,2018,11,18,Online,0,0,0,0,4,2,Autumn
3,2,1,3,7,Meal Plan 1,0,Room_Type 6,65,2018,6,10,Online,0,0,0,0,3,10,Summer
2,1,0,6,15,Meal Plan 1,0,Room_Type 4,17,2018,2,19,Online,0,0,0,1,1,21,Winter
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,0,2,3,Autumn
2,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,0,2,2,Spring
2,2,0,2,1,Meal Plan 1,0,Room_Type 1,88,2018,4,2,Online,0,0,0,0,2,3,Spring
3,1,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,3,31,Online,0,0,0,0,1,2,Spring
3,2,2,0,3,Meal Plan 1,0,Room_Type 6,69,2018,7,19,Online,0,0,0,2,4,3,Summer
1,2,0,2,1,Meal Plan 1,0,Room_Type 1,80,2018,11,12,Online,0,0,0,1,2,3,Autumn
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,0,2,3,Autumn
2,2,0,2,1,Meal Plan 1,0,Room_Type 4,132,2018,5,15,Online,0,0,0,1,2,3,Spring
1,2,0,2,4,Meal Plan 1,0,Room_Type 1,6,2018,11,27,Offline,0,0,0,0,2,6,Autumn
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,30,2018,2,12,Online,0,0,0,1,2,3,Winter
1,2,0,0,4,Meal Plan 1,0,Room_Type 1,7,2018,7,26,Offline,0,0,0,0,2,4,Summer
2,1,0,0,1,Meal Plan 1,0,Room_Type 5,3,2018,5,13,Corporate,1,0,14,0,1,1,Spring
3,1,0,0,1,Meal Plan 1,1,Room_Type 4,2,2018,6,15,Corporate,1,0,2,1,1,1,Summer
1,2,1,0,1,Not Selected,0,Room_Type 1,16,2018,11,23,Online,0,0,0,0,3,1,Autumn
3,3,0,2,1,Meal Plan 2,0,Room_Type 1,106,2018,8,20,Offline,0,0,0,0,3,3,Summer
2,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,0,2,4,Autumn
2,2,0,1,3,Meal Plan 1,0,Room_Type 1,18,2017,8,31,Online,0,0,0,1,2,4,Summer
3,2,0,0,4,Not Selected,0,Room_Type 1,93,2018,6,14,Online,0,0,0,0,2,4,Summer
2,2,0,0,1,Not Selected,0,Room_Type 1,35,2018,6,21,Online,0,0,0,0,2,1,Summer
3,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,9,7,Online,0,0,0,1,1,1,Autumn
2,2,0,0,3,Not Selected,0,Room_Type 1,44,2018,8,30,Online,0,0,0,0,2,3,Summer
1,2,0,0,2,Meal Plan 1,0,Room_Type 1,9,2018,1,27,Online,0,0,0,0,2,2,Winter
1,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2017,12,30,Offline,0,0,0,0,2,4,Winter
1,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Offline,0,0,0,0,2,2,Autumn
3,2,2,0,1,Meal Plan 1,0,Room_Type 6,1,2018,12,29,Online,0,0,0,0,4,1,Winter
1,1,0,3,7,Meal Plan 1,0,Room_Type 1,313,2018,12,23,Online,0,0,0,0,1,10,Winter
1,2,0,1,1,Meal Plan 1,0,Room_Type 1,75,2017,7,6,Online,0,0,0,1,2,2,Summer
